pitcher,season,date,team,opp,asof_k_pct,l5_k_pct,asof_bb_pct,l5_bb_pct,asof_k_bb_pct,l5_k_bb_pct,asof_csw,l5_csw,asof_whiff,l5_whiff,asof_velo,l5_velo,asof_spin,l5_spin,asof_gb_pct,l5_gb_pct,asof_fb_pct,l5_fb_pct,asof_barrel_pct,l5_barrel_pct,asof_hardhit_pct,l5_hardhit_pct,asof_xwobacon,l5_xwobacon,asof_fip,l5_fip,asof_xfip,l5_xfip,asof_ra9,l5_ra9,delta_velo,delta_spin,delta_csw,delta_k_bb_pct,fwd30_k_bb_pct,fwd30_xfip,fwd30_ra9,fwd30_fip,fwd30_ip,fwd1_k_bb_pct,fwd1_xfip,fwd1_ra9,fwd1_end
656302,2024,2024-09-25,SD,LAD,29.504,22.5,8.355,9.167,21.149,13.333,30.131,27.386,30.293,28.936,96.761,96.486,2556.382,2501.216,40.764,42.683,37.155,32.927,8.917,3.659,38.641,47.561,0.365,0.334,3.031,2.83,3.109,3.753,3.524,2.124,-0.275,-55.166,-2.746,-7.815,,,,,,16.667,3.694,8.1,2024-10-05
656302,2024,2024-10-05,SD,LAD,29.151,22.689,8.492,8.403,20.659,14.286,30.094,28.364,30.619,30.992,96.772,96.718,2556.447,2514.447,40.246,36.585,37.372,37.805,8.83,4.878,38.604,47.561,0.366,0.341,3.038,2.737,3.167,3.837,3.572,2.077,-0.053,-42.001,-1.73,-6.373,,,,,,,,,
687765,2024,2024-05-17,ATH,KC,24.167,20.408,7.5,6.122,16.667,14.286,29.88,27.778,28.571,28.0,91.781,91.826,2576.42,2590.792,56.25,57.143,21.25,20.0,3.75,5.714,32.5,45.714,0.345,0.364,2.93,3.271,2.91,3.054,3.068,3.857,0.045,14.371,-2.102,-2.381,9.91,4.07,4.05,3.475,26.7,5.882,4.928,6.0,2024-05-22
687765,2024,2024-05-22,ATH,COL,23.571,20.339,7.143,5.085,16.429,15.254,29.065,26.168,27.17,24.576,91.69,91.579,2578.67,2590.494,55.789,53.488,21.053,20.93,5.263,9.302,32.632,41.86,0.348,0.382,2.806,2.95,2.921,2.984,2.912,4.05,-0.111,11.825,-2.897,-1.174,13.445,3.819,3.64,3.471,29.7,16.667,3.844,0.0,2024-05-28
687765,2024,2024-05-28,ATH,TB,23.567,21.212,8.28,9.091,15.287,12.121,29.537,28.125,27.517,26.471,91.678,91.534,2573.167,2580.301,56.19,53.333,21.905,24.444,5.714,11.111,33.333,42.222,0.356,0.405,3.208,4.3,3.083,3.583,3.162,5.4,-0.145,7.134,-1.412,-3.165,14.173,3.533,5.461,3.774,29.7,7.407,4.593,6.0,2024-06-04
687765,2024,2024-06-04,ATH,SEA,23.429,20.312,8.0,9.375,15.429,10.938,28.636,25.887,25.439,20.714,91.573,91.277,2575.097,2577.349,52.542,43.182,24.576,31.818,5.932,11.364,33.051,40.909,0.345,0.383,3.076,4.356,3.179,4.002,2.764,3.14,-0.296,2.252,-2.75,-4.491,16.26,3.302,4.655,3.652,29.0,12.0,3.321,2.7,2024-06-09
687765,2024,2024-06-09,ATH,TOR,21.782,18.391,7.426,8.046,14.356,10.345,27.536,25.0,23.35,18.232,91.442,91.089,2572.111,2567.994,53.901,50.0,26.241,32.812,6.383,10.938,34.752,39.062,0.342,0.358,3.017,3.863,3.355,4.137,3.166,4.119,-0.353,-4.117,-2.536,-4.012,16.8,3.483,5.718,4.547,28.3,8.333,4.154,6.353,2024-06-14
687765,2024,2024-06-14,ATH,MIN,20.705,16.822,6.608,5.607,14.097,11.215,27.123,24.48,22.422,16.216,91.445,91.17,2528.885,2489.972,51.852,47.561,25.926,30.488,6.173,8.537,36.42,40.244,0.343,0.341,2.918,2.905,3.351,3.855,3.109,3.156,-0.275,-38.913,-2.642,-2.882,16.393,3.739,6.835,5.872,26.3,24.0,3.26,3.0,2024-06-20
687765,2024,2024-06-20,ATH,KC,19.92,15.315,6.375,5.405,13.546,9.91,26.638,23.918,21.792,15.487,91.434,91.198,2492.839,2413.815,51.099,45.977,26.374,32.184,7.143,9.195,38.462,44.828,0.361,0.374,3.1,3.475,3.426,4.07,3.412,4.05,-0.236,-79.024,-2.72,-3.636,11.57,4.069,7.013,5.477,25.7,19.231,2.253,10.125,2024-06-25
687765,2024,2024-06-25,ATH,LAA,20.652,16.807,6.159,3.361,14.493,13.445,26.725,23.34,21.996,15.226,91.439,91.202,2461.751,2351.234,50.251,43.617,28.141,35.106,7.538,9.574,39.698,46.809,0.36,0.365,3.325,3.471,3.411,3.819,3.375,3.64,-0.237,-110.517,-3.385,-1.047,9.474,4.545,6.197,5.903,20.3,17.391,3.469,1.688,2024-07-02
687765,2024,2024-07-02,ATH,LAA,20.861,17.323,5.96,3.15,14.901,14.173,26.871,24.276,21.918,16.942,91.422,91.245,2439.862,2280.988,49.77,46.465,27.189,30.303,7.834,10.101,40.553,49.495,0.366,0.389,3.364,3.774,3.325,3.533,3.875,5.461,-0.178,-158.874,-2.595,-0.727,6.316,4.761,6.0,6.767,21.0,14.815,4.176,7.5,2024-07-07
687765,2024,2024-07-07,ATH,BAL,20.923,19.512,5.846,3.252,15.077,16.26,26.434,24.55,21.463,18.298,91.374,91.282,2419.097,2213.878,49.573,43.011,27.778,30.108,7.265,8.602,40.598,49.462,0.357,0.377,3.255,3.652,3.335,3.302,3.724,4.655,-0.092,-205.219,-1.884,1.183,5.376,4.792,4.869,5.805,20.3,4.762,6.365,14.727,2024-07-13
687765,2024,2024-07-13,ATH,PHI,20.739,20.8,5.682,4.0,15.057,16.8,26.02,23.947,21.239,18.966,91.362,91.239,2410.687,2234.962,47.843,40.86,29.02,34.409,8.235,11.828,41.961,51.613,0.364,0.398,3.472,4.547,3.396,3.483,3.996,5.718,-0.123,-175.725,-2.073,1.743,6.25,4.345,2.864,4.1,22.0,0.0,4.784,3.375,2024-07-20
687765,2024,2024-07-20,ATH,LAA,21.18,23.77,6.702,7.377,14.477,16.393,25.987,24.675,21.618,21.239,91.282,91.033,2405.93,2262.94,46.792,37.349,30.189,38.554,9.057,13.253,42.642,51.807,0.371,0.391,3.939,5.872,3.521,3.739,4.448,6.835,-0.249,-142.99,-1.312,1.916,4.545,4.879,3.724,5.117,19.3,4.348,4.346,1.5,2024-07-27
687765,2024,2024-07-27,ATH,LAA,20.655,20.661,7.053,9.091,13.602,11.57,25.575,22.94,21.136,18.981,91.261,90.929,2391.153,2259.049,47.703,41.667,29.682,33.333,8.481,10.714,40.636,42.857,0.361,0.362,3.923,5.477,3.594,4.069,4.386,7.013,-0.333,-132.104,-2.635,-2.032,12.766,3.955,4.869,4.182,20.3,12.0,4.219,3.375,2024-08-03
687765,2024,2024-08-03,ATH,LAD,20.238,18.644,7.143,10.169,13.095,8.475,25.508,22.27,20.916,18.304,91.256,90.946,2384.498,2280.934,48.837,46.429,29.568,35.714,8.306,9.524,40.199,39.286,0.354,0.324,4.005,5.758,3.64,4.499,4.21,5.127,-0.31,-103.565,-3.238,-4.621,9.649,3.995,4.32,4.18,25.0,8.333,4.032,3.375,2024-08-09
687765,2024,2024-08-09,ATH,TOR,20.449,19.167,7.416,11.667,13.034,7.5,25.702,23.83,21.077,20.0,91.252,90.985,2379.714,2293.905,48.101,43.902,30.063,36.585,7.911,9.756,40.823,41.463,0.351,0.336,3.93,5.91,3.669,4.651,4.167,5.468,-0.267,-85.809,-1.873,-5.534,13.514,3.575,4.125,3.35,24.0,-12.5,9.089,10.125,2024-08-15
