date,game_pk,venue,azimuth,roof,game_time_utc,hour_epoch,hour_source,temp_f,wind_speed_mph,wind_dir_deg,wind_gust_mph,precip_prob,precip_in,pressure_mb,dew_f,humidity_pct,conditions,run_line,home_odds,away_odds,pulled_for_date,logged_at
2026-07-17,824655,Wrigley Field,37,Open,2026-07-18T00:05:00Z,1784332800,fcst,85,10.3,210,12.8,19,0,1012,72.1,65.27,Partially cloudy,11,-145,130,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824090,Kauffman Stadium,46,Open,2026-07-18T00:10:00Z,1784332800,fcst,87,9.2,210,15,2,0.031,1015,71,59.07,Clear,9.5,108,-120,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824170,Daikin Park,343,Retractable,2026-07-18T00:10:00Z,1784332800,fcst,90.1,10.3,160,13.9,18,0,1018,74.9,61.28,Partially cloudy,8.5,-115,103,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824332,Coors Field,4,Open,2026-07-18T00:40:00Z,1784336400,fcst,92,9.2,110,15,8,0,1009,45.9,20.56,Partially cloudy,12,-113,101,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824009,Angel Stadium,43.61,Open,2026-07-18T01:38:00Z,1784340000,fcst,78,8.1,190,16.1,2,0,1012,65,64.45,Clear,8,100,-112,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824981,Sutter Health Park,46,Open,2026-07-18T01:40:00Z,1784340000,fcst,87,9.2,210,16.1,0,0,1010,51,29.09,Clear,10,115,-128,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,825060,Chase Field,,Retractable,2026-07-18T01:40:00Z,1784340000,fcst,90.1,2.2,40,3.4,7,0,1010,67.9,48.3,Partially cloudy,9,-106,-106,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,823115,T-Mobile Park,49,Retractable,2026-07-18T02:10:00Z,1784340000,fcst,76,4.7,310,6.9,1,0,1016,56.9,51.64,Clear,7,-181,162,2026-07-17,2026-07-17T23:07:09Z
2026-07-17,824766,Fenway Park,45,Open,2026-07-17T17:35:00Z,1784311200,obs,82.7,14.6,298,22.9,0,0,1015.2,47.4,29.15,Partially cloudy,8.5,-119,107,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,823524,Yankee Stadium,75,Open,2026-07-17T23:05:00Z,1784329200,obs,84.2,5.8,297,6.9,0,0,1015.7,48,28.41,Partially cloudy,9,-102,-110,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824737,Fenway Park,45,Open,2026-07-17T23:10:00Z,1784329200,fcst,80,6.9,240,8.1,0,0,1015,47,31.47,Clear,9,-124,111,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,822789,Rogers Centre,345,Retractable,2026-07-17T23:15:00Z,1784329200,obs,72.4,11.4,61,10.3,0,0,1015.3,65.3,78.32,Clear,8.5,-130,117,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824901,Truist Park,145,Open,2026-07-17T23:15:00Z,1784329200,obs,75.8,4.7,280,10.3,0,0,1017,72.7,90.12,Partially cloudy,8,-205,183,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,823766,American Family Field,129,Retractable,2026-07-17T23:40:00Z,1784332800,fcst,88.1,8.1,240,12.8,16,0,1010,70.1,55.36,Partially cloudy,8,-147,132,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824655,Wrigley Field,37,Open,2026-07-18T00:05:00Z,1784332800,fcst,85,10.3,210,12.8,19,0,1012,72.1,65.27,Partially cloudy,11,-145,130,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824090,Kauffman Stadium,46,Open,2026-07-18T00:10:00Z,1784332800,fcst,87,9.2,210,15,2,0.031,1015,71,59.07,Clear,9.5,108,-120,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824170,Daikin Park,343,Retractable,2026-07-18T00:10:00Z,1784332800,fcst,90.1,10.3,160,13.9,18,0,1018,74.9,61.28,Partially cloudy,8.5,-115,103,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824332,Coors Field,4,Open,2026-07-18T00:40:00Z,1784336400,fcst,92,9.2,110,15,8,0,1009,45.9,20.56,Partially cloudy,12,-115,103,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824009,Angel Stadium,43.61,Open,2026-07-18T01:38:00Z,1784340000,fcst,78,8.1,190,16.1,2,0,1012,65,64.45,Clear,8,100,-112,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824981,Sutter Health Park,46,Open,2026-07-18T01:40:00Z,1784340000,fcst,87,9.2,210,16.1,0,0,1010,51,29.09,Clear,10,115,-128,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,825060,Chase Field,,Retractable,2026-07-18T01:40:00Z,1784340000,fcst,90.1,2.2,40,3.4,7,0,1010,67.9,48.3,Partially cloudy,9,-115,103,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,823115,T-Mobile Park,49,Retractable,2026-07-18T02:10:00Z,1784340000,fcst,76,4.7,310,6.9,1,0,1016,56.9,51.64,Clear,7,-181,162,2026-07-17,2026-07-18T00:07:29Z
2026-07-17,824766,Fenway Park,45,Open,2026-07-17T17:35:00Z,1784311200,obs,82.7,14.6,298,22.9,0,0,1015.2,47.4,29.15,Partially cloudy,8.5,-119,107,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,823524,Yankee Stadium,75,Open,2026-07-17T23:05:00Z,1784329200,obs,84.2,5.8,297,6.9,0,0,1015.7,48,28.41,Partially cloudy,9,-102,-110,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824737,Fenway Park,45,Open,2026-07-17T23:10:00Z,1784329200,obs,81.8,12.9,311,19.7,0,0,1015.1,42.6,25.05,Partially cloudy,9,-124,111,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,822789,Rogers Centre,345,Retractable,2026-07-17T23:15:00Z,1784329200,obs,72.4,11.4,61,10.3,0,0,1015.3,65.3,78.32,Clear,8.5,-130,117,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824901,Truist Park,145,Open,2026-07-17T23:15:00Z,1784329200,obs,75.8,4.7,280,10.3,0,0,1017,72.7,90.12,Partially cloudy,8,-205,183,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,823766,American Family Field,129,Retractable,2026-07-17T23:40:00Z,1784332800,fcst,88.1,8.1,240,12.8,16,0,1010,70.1,55.36,Partially cloudy,8,-147,132,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824655,Wrigley Field,37,Open,2026-07-18T00:05:00Z,1784332800,fcst,85,10.3,210,12.8,19,0,1012,72.1,65.27,Partially cloudy,11,-145,130,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824090,Kauffman Stadium,46,Open,2026-07-18T00:10:00Z,1784332800,fcst,87,9.2,210,15,2,0.031,1015,71,59.07,Clear,9.5,108,-120,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824170,Daikin Park,343,Retractable,2026-07-18T00:10:00Z,1784332800,fcst,90.1,10.3,160,13.9,18,0,1018,74.9,61.28,Partially cloudy,8.5,-115,103,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824332,Coors Field,4,Open,2026-07-18T00:40:00Z,1784336400,fcst,92,9.2,110,15,8,0,1009,45.9,20.56,Partially cloudy,12,-115,103,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824009,Angel Stadium,43.61,Open,2026-07-18T01:38:00Z,1784340000,fcst,78,8.1,190,16.1,2,0,1012,65,64.45,Clear,8,103,-115,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824981,Sutter Health Park,46,Open,2026-07-18T01:40:00Z,1784340000,fcst,87,9.2,210,16.1,0,0,1010,51,29.09,Clear,10,124,-138,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,825060,Chase Field,,Retractable,2026-07-18T01:40:00Z,1784340000,fcst,90.1,2.2,40,3.4,7,0,1010,67.9,48.3,Partially cloudy,9,-115,103,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,823115,T-Mobile Park,49,Retractable,2026-07-18T02:10:00Z,1784340000,fcst,76,4.7,310,6.9,1,0,1016,56.9,51.64,Clear,7,-181,162,2026-07-17,2026-07-18T01:54:10Z
2026-07-17,824766,Fenway Park,45,Open,2026-07-17T17:35:00Z,1784311200,obs,82.7,14.6,298,22.9,0,0,1015.2,47.4,29.15,Partially cloudy,8.5,-119,107,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,823524,Yankee Stadium,75,Open,2026-07-17T23:05:00Z,1784329200,obs,84.2,5.8,297,6.9,0,0,1015.7,48,28.41,Partially cloudy,9,-102,-110,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824737,Fenway Park,45,Open,2026-07-17T23:10:00Z,1784329200,obs,81.8,12.9,311,19.7,0,0,1015.1,42.6,25.05,Partially cloudy,9,-124,111,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,822789,Rogers Centre,345,Retractable,2026-07-17T23:15:00Z,1784329200,obs,72.4,11.4,61,10.3,0,0,1015.3,65.3,78.32,Clear,8.5,-130,117,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824901,Truist Park,145,Open,2026-07-17T23:15:00Z,1784329200,obs,75.8,4.7,280,10.3,0,0,1017,72.7,90.12,Partially cloudy,8,-205,183,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,823766,American Family Field,129,Retractable,2026-07-17T23:40:00Z,1784332800,fcst,88.1,8.1,240,12.8,16,0,1010,70.1,55.36,Partially cloudy,8,-147,132,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824655,Wrigley Field,37,Open,2026-07-18T00:05:00Z,1784332800,obs,88.7,8.9,238,12.8,0,0,1012.2,71.5,56.99,Partially cloudy,11,-145,130,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824090,Kauffman Stadium,46,Open,2026-07-18T00:10:00Z,1784332800,obs,82.4,8.4,210,15,0,0,1015.6,70.6,67.68,Clear,9.5,108,-120,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824170,Daikin Park,343,Retractable,2026-07-18T00:10:00Z,1784332800,obs,88.1,15.7,160,23.5,0,0,1018.1,75.2,65.86,Partially cloudy,8.5,-115,103,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824332,Coors Field,4,Open,2026-07-18T00:40:00Z,1784336400,obs,92,9.2,110,15,0,0,1011,45.9,20.56,Partially cloudy,12,-115,103,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824009,Angel Stadium,43.61,Open,2026-07-18T01:38:00Z,1784340000,obs,78,8.1,190,16.1,0,0,1012,65,64.45,Clear,8,103,-115,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,824981,Sutter Health Park,46,Open,2026-07-18T01:40:00Z,1784340000,obs,87,9.2,210,16.1,0,0,1010,51,29.09,Clear,10,124,-138,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,825060,Chase Field,,Retractable,2026-07-18T01:40:00Z,1784340000,obs,90.1,2.2,40,3.4,0,0,1011,67.9,48.3,Partially cloudy,9,-115,103,2026-07-17,2026-07-18T03:50:53Z
2026-07-17,823115,T-Mobile Park,49,Retractable,2026-07-18T02:10:00Z,1784340000,obs,76,4.7,310,6.9,0,0,1017,56.9,51.64,Clear,7,-170,152,2026-07-17,2026-07-18T03:50:53Z
2026-07-18,824414,Progressive Field,355,Open,2026-07-18T17:10:00Z,1784394000,fcst,88.1,13.9,250,25.3,23,0,1007,72.1,59.21,Partially cloudy,7.5,-130,110,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824657,Wrigley Field,37,Open,2026-07-18T18:20:00Z,1784397600,fcst,85.9,15,290,21.9,35,0,1009,72.1,63.42,Partially cloudy,9,-144,124,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,822790,Rogers Centre,345,Retractable,2026-07-18T19:07:00Z,1784401200,fcst,81.1,20.8,270,32.2,70,0,1001,71,71.51,"Rain, Partially cloudy",8.5,-103,-117,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824331,Coors Field,4,Open,2026-07-18T19:10:00Z,1784401200,fcst,90.9,5.8,70,9.2,0,0,1012,49,23.85,Clear,12.5,-104,-112,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,823441,Citizens Bank Park,9,Open,2026-07-18T20:05:00Z,1784404800,fcst,88.1,9.2,200,19.5,65,0.173,1008,76,67.62,"Rain, Partially cloudy",8.5,-162,142,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,823763,American Family Field,129,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,87,12.8,40,17.2,1,0,1012,67.9,53.2,Partially cloudy,8,-138,118,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824088,Kauffman Stadium,46,Open,2026-07-18T20:10:00Z,1784404800,fcst,90.9,6.9,220,11.4,8,0,1013,72.1,54.08,Partially cloudy,10.5,-102,-116,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824169,Daikin Park,343,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,94,8.1,180,11.4,3,0,1017,72.1,49.17,Partially cloudy,8.5,-110,-110,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824738,Fenway Park,45,Open,2026-07-18T20:10:00Z,1784404800,fcst,79.1,19.5,210,33.3,67,0.016,1008,65,62.2,"Rain, Partially cloudy",9.5,-122,102,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824899,Truist Park,145,Open,2026-07-18T20:10:00Z,1784404800,fcst,89,8.1,310,15,19,0,1014,74,61.52,Partially cloudy,9,-112,-104,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,825059,Chase Field,,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,96,3.4,300,9.2,2,0,1011,67.9,40.17,Partially cloudy,9,-120,100,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824412,Progressive Field,355,Open,2026-07-18T23:10:00Z,1784415600,fcst,83.9,10.3,280,19.5,95,0,1005,71,65.14,"Rain, Overcast",7.5,-102,-118,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,823116,T-Mobile Park,49,Retractable,2026-07-19T00:08:00Z,1784419200,fcst,76,8.1,340,11.4,0,0,1019,58,53.69,Clear,6.5,-135,110,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,823523,Yankee Stadium,75,Open,2026-07-19T00:08:00Z,1784419200,fcst,76.9,10.3,210,21.9,69,0,1005,72.9,87.61,"Rain, Partially cloudy",8.5,-106,-115,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824979,Sutter Health Park,46,Open,2026-07-19T02:05:00Z,1784426400,fcst,88.1,8.1,220,15,0,0,1010,51,28.11,Clear,10.5,-130,105,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824008,Angel Stadium,43.61,Open,2026-07-19T02:07:00Z,1784426400,fcst,79.1,6.9,220,12.8,0,0,1012,65.9,64.17,Clear,8,165,-190,2026-07-18,2026-07-18T04:39:10Z
2026-07-18,824414,Progressive Field,355,Open,2026-07-18T17:10:00Z,1784394000,fcst,88.1,13.9,250,25.3,23,0,1007,72.1,59.21,Partially cloudy,7.5,-130,110,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824657,Wrigley Field,37,Open,2026-07-18T18:20:00Z,1784397600,fcst,85.9,15,290,21.9,35,0,1009,72.1,63.42,Partially cloudy,9,-144,124,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,822790,Rogers Centre,345,Retractable,2026-07-18T19:07:00Z,1784401200,fcst,81.1,20.8,270,32.2,70,0,1001,71,71.51,"Rain, Partially cloudy",8.5,-103,-117,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824331,Coors Field,4,Open,2026-07-18T19:10:00Z,1784401200,fcst,90.9,5.8,70,9.2,0,0,1012,49,23.85,Clear,12.5,-104,-112,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,823441,Citizens Bank Park,9,Open,2026-07-18T20:05:00Z,1784404800,fcst,88.1,9.2,200,19.5,65,0.173,1008,76,67.62,"Rain, Partially cloudy",8.5,-162,142,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,823763,American Family Field,129,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,87,12.8,40,17.2,1,0,1012,67.9,53.2,Partially cloudy,8,-138,118,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824088,Kauffman Stadium,46,Open,2026-07-18T20:10:00Z,1784404800,fcst,90.9,6.9,220,11.4,8,0,1013,72.1,54.08,Partially cloudy,10.5,-102,-116,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824169,Daikin Park,343,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,94,8.1,180,11.4,3,0,1017,72.1,49.17,Partially cloudy,8.5,-110,-110,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824738,Fenway Park,45,Open,2026-07-18T20:10:00Z,1784404800,fcst,79.1,19.5,210,33.3,67,0.016,1008,65,62.2,"Rain, Partially cloudy",9.5,-122,102,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824899,Truist Park,145,Open,2026-07-18T20:10:00Z,1784404800,fcst,89,8.1,310,15,19,0,1014,74,61.52,Partially cloudy,9,-112,-104,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,825059,Chase Field,,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,96,3.4,300,9.2,2,0,1011,67.9,40.17,Partially cloudy,9,-120,100,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824412,Progressive Field,355,Open,2026-07-18T23:10:00Z,1784415600,fcst,83.9,10.3,280,19.5,95,0,1005,71,65.14,"Rain, Overcast",7.5,-102,-118,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,823116,T-Mobile Park,49,Retractable,2026-07-19T00:08:00Z,1784419200,fcst,76,8.1,340,11.4,0,0,1019,58,53.69,Clear,6.5,-135,110,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,823523,Yankee Stadium,75,Open,2026-07-19T00:08:00Z,1784419200,fcst,76.9,10.3,210,21.9,69,0,1005,72.9,87.61,"Rain, Partially cloudy",8.5,-106,-115,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824979,Sutter Health Park,46,Open,2026-07-19T02:05:00Z,1784426400,fcst,88.1,8.1,220,15,0,0,1010,51,28.11,Clear,10.5,-130,105,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824008,Angel Stadium,43.61,Open,2026-07-19T02:07:00Z,1784426400,fcst,79.1,6.9,220,12.8,0,0,1012,65.9,64.17,Clear,8,165,-190,2026-07-18,2026-07-18T04:44:41Z
2026-07-18,824414,Progressive Field,355,Open,2026-07-18T17:10:00Z,1784394000,fcst,88.1,13.9,250,25.3,23,0,1007,72.1,59.21,Partially cloudy,7.5,-130,110,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824657,Wrigley Field,37,Open,2026-07-18T18:20:00Z,1784397600,fcst,85.9,15,290,21.9,35,0.15,1009,72.1,63.42,Partially cloudy,9,-144,124,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,822790,Rogers Centre,345,Retractable,2026-07-18T19:07:00Z,1784401200,fcst,81.1,20.8,270,34.4,70,0.004,1001,71,71.51,"Rain, Partially cloudy",8.5,-103,-117,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824331,Coors Field,4,Open,2026-07-18T19:10:00Z,1784401200,fcst,90.9,5.8,70,9.2,0,0,1011,49,23.85,Clear,13,-108,-112,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,823441,Citizens Bank Park,9,Open,2026-07-18T20:05:00Z,1784404800,fcst,88.1,9.2,200,19.5,65,0,1006,76,67.62,"Rain, Partially cloudy",8.5,-162,142,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,823763,American Family Field,129,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,81.9,11.4,50,16.1,1,0,1011,67.9,62.55,Partially cloudy,8,-138,118,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824088,Kauffman Stadium,46,Open,2026-07-18T20:10:00Z,1784404800,fcst,90.9,6.9,220,11.4,8,0,1013,72.1,54.08,Partially cloudy,10.5,-108,-112,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824169,Daikin Park,343,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,94,8.1,180,10.3,3,0,1017,72.1,49.17,Partially cloudy,8.5,-110,-110,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824738,Fenway Park,45,Open,2026-07-18T20:10:00Z,1784404800,fcst,79.1,19.5,210,33.3,67,0.031,1009,65,62.2,"Rain, Partially cloudy",9.5,-122,102,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824899,Truist Park,145,Open,2026-07-18T20:10:00Z,1784404800,fcst,89,8.1,310,15,19,0,1014,74,61.52,Partially cloudy,9,-112,-104,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,825059,Chase Field,,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,96,3.4,300,9.2,2,0,1013,67.9,40.17,Partially cloudy,9,-120,100,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824412,Progressive Field,355,Open,2026-07-18T23:10:00Z,1784415600,fcst,83.9,10.3,280,19.5,95,0.094,1005,71,65.14,"Rain, Overcast",7.5,-105,-115,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,823116,T-Mobile Park,49,Retractable,2026-07-19T00:08:00Z,1784419200,fcst,76,8.1,340,11.4,0,0,1019,58,53.69,Clear,6.5,-135,110,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,823523,Yankee Stadium,75,Open,2026-07-19T00:08:00Z,1784419200,fcst,76.9,10.3,210,21.9,69,0.055,1004,72.9,87.61,"Rain, Partially cloudy",8.5,-106,-115,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824979,Sutter Health Park,46,Open,2026-07-19T02:05:00Z,1784426400,fcst,88.1,8.1,220,15,0,0,1010,51,28.11,Clear,10.5,-130,105,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824008,Angel Stadium,43.61,Open,2026-07-19T02:07:00Z,1784426400,fcst,79.1,6.9,220,12.8,0,0,1012,65.9,64.17,Clear,8,165,-190,2026-07-18,2026-07-18T05:30:44Z
2026-07-18,824414,Progressive Field,355,Open,2026-07-18T17:10:00Z,1784394000,fcst,88.1,13.9,250,25.3,23,0,1007,72.1,59.21,Partially cloudy,7.5,-130,110,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824657,Wrigley Field,37,Open,2026-07-18T18:20:00Z,1784397600,fcst,85.9,15,290,21.9,35,0.15,1009,72.1,63.42,Partially cloudy,9,-144,124,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,822790,Rogers Centre,345,Retractable,2026-07-18T19:07:00Z,1784401200,fcst,81.1,20.8,270,34.4,70,0.004,1001,71,71.51,"Rain, Partially cloudy",8.5,-103,-117,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824331,Coors Field,4,Open,2026-07-18T19:10:00Z,1784401200,fcst,90.9,5.8,70,9.2,0,0,1011,49,23.85,Clear,13,-108,-112,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,823441,Citizens Bank Park,9,Open,2026-07-18T20:05:00Z,1784404800,fcst,88.1,9.2,200,19.5,65,0,1006,76,67.62,"Rain, Partially cloudy",8.5,-162,142,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,823763,American Family Field,129,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,81.9,11.4,50,16.1,1,0,1011,67.9,62.55,Partially cloudy,8,-138,118,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824088,Kauffman Stadium,46,Open,2026-07-18T20:10:00Z,1784404800,fcst,90.9,6.9,220,11.4,8,0,1013,72.1,54.08,Partially cloudy,10.5,-108,-112,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824169,Daikin Park,343,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,94,8.1,180,10.3,3,0,1017,72.1,49.17,Partially cloudy,8.5,-110,-110,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824738,Fenway Park,45,Open,2026-07-18T20:10:00Z,1784404800,fcst,79.1,19.5,210,33.3,67,0.031,1009,65,62.2,"Rain, Partially cloudy",9.5,-122,102,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824899,Truist Park,145,Open,2026-07-18T20:10:00Z,1784404800,fcst,89,8.1,310,15,19,0,1014,74,61.52,Partially cloudy,9,-112,-104,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,825059,Chase Field,,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,96,3.4,300,9.2,2,0,1013,67.9,40.17,Partially cloudy,9,-120,100,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824412,Progressive Field,355,Open,2026-07-18T23:10:00Z,1784415600,fcst,83.9,10.3,280,19.5,95,0.094,1005,71,65.14,"Rain, Overcast",7.5,-105,-115,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,823116,T-Mobile Park,49,Retractable,2026-07-19T00:08:00Z,1784419200,fcst,76,8.1,340,11.4,0,0,1019,58,53.69,Clear,6.5,-135,110,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,823523,Yankee Stadium,75,Open,2026-07-19T00:08:00Z,1784419200,fcst,76.9,10.3,210,21.9,69,0.055,1004,72.9,87.61,"Rain, Partially cloudy",8.5,-106,-115,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824979,Sutter Health Park,46,Open,2026-07-19T02:05:00Z,1784426400,fcst,88.1,8.1,220,15,0,0,1010,51,28.11,Clear,10.5,-130,105,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824008,Angel Stadium,43.61,Open,2026-07-19T02:07:00Z,1784426400,fcst,79.1,6.9,220,12.8,0,0,1012,65.9,64.17,Clear,8,165,-190,2026-07-18,2026-07-18T05:44:21Z
2026-07-18,824414,Progressive Field,355,Open,2026-07-18T17:10:00Z,1784394000,fcst,88.1,13.9,250,25.3,23,0,1007,72.1,59.21,Partially cloudy,7.5,-126,113,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,824657,Wrigley Field,37,Open,2026-07-18T18:20:00Z,1784397600,fcst,85.9,15,290,21.9,35,0.15,1009,72.1,63.42,Partially cloudy,9,-140,126,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,822790,Rogers Centre,345,Retractable,2026-07-18T19:07:00Z,1784401200,fcst,81.1,20.8,270,34.4,70,0.004,1001,71,71.51,"Rain, Partially cloudy",8.5,103,-115,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,824331,Coors Field,4,Open,2026-07-18T19:10:00Z,1784401200,fcst,90.9,5.8,70,9.2,0,0,1011,49,23.85,Clear,13,-102,-110,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,823441,Citizens Bank Park,9,Open,2026-07-18T20:05:00Z,1784404800,fcst,88.1,9.2,200,19.5,65,0,1006,76,67.62,"Rain, Partially cloudy",8.5,-160,143,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,823763,American Family Field,129,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,81.9,11.4,50,16.1,1,0,1011,67.9,62.55,Partially cloudy,8,-135,121,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,824088,Kauffman Stadium,46,Open,2026-07-18T20:10:00Z,1784404800,fcst,90.9,6.9,220,11.4,8,0,1013,72.1,54.08,Partially cloudy,10.5,-101,-111,2026-07-18,2026-07-18T06:57:48Z
2026-07-18,824169,Daikin Park,343,Retractable,2026-07-18T20:10:00Z,1784404800,fcst,94,8.1,180,10.3,3,0,1017,72.1,49.17,Partially cloudy,8.5,-106,-106,2026-07-18,2026-07-18T06:57:48Z
